cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3,8387,15210,14.21,60.025,252.01,118.11,272.942,33.41,276.479,1.0,341.319,44.602,62.124,266.772,119.266,22.151,170.453,138.362,5.569,88.386,104.912,21.758,172.346,106.438,314.1,2.774,186.357,192.186,141.661,236.327,10.177,47.564,33.934,149.446,39.104,25.086,60.877,609.541,188.752,152.867,1.0,483.131,336.664,50.95,-49.131874,-44.390564,1.9149532,8.633571
4,5434,16379,232.67,12.805,226.808,110.982,439.207,8.626,321.179,3.693,722.256,51.014,73.585,1.0,5.174,18.897,173.776,149.066,4.046,131.539,83.307,12.677,91.346,6.325,84.582,176.668,377.731,186.934,118.046,119.422,6.244,87.072,30.797,31.759,30.821,27.38,27.787,275.235,189.756,214.563,140.419,525.238,141.859,112.317,32.112286,67.52734,2.9848087,22.364725
5,3997,9752,235.65,42.318,187.493,150.697,141.903,31.504,51.938,9.078,199.702,66.403,35.382,270.542,133.18,10.762,88.496,122.307,2.523,101.332,99.768,15.271,89.269,91.528,377.781,75.526,147.841,2.05,79.031,181.67,14.11,61.674,15.115,137.41,35.791,22.792,54.574,272.624,154.615,124.392,1.0,376.809,337.663,40.96,-49.12063,-36.813873,2.6361327,3.695919
6,9110,18921,152.08,95.44,98.783,146.624,233.489,33.41,387.71,23.888,434.632,85.639,43.023,100.9,117.875,15.643,188.174,72.357,5.569,52.784,57.586,17.866,93.423,70.227,307.466,89.721,157.47,1.0,1.0,253.027,23.287,39.097,19.819,19.723,29.164,38.85,5.727,250.424,134.535,74.561,1.0,302.068,93.907,58.086,-35.70684,-27.84269,3.291891,8.446918
8,12944,9447,131.33,124.953,166.324,151.716,223.626,77.26,480.229,31.966,108.585,95.899,31.562,159.332,117.875,23.779,245.766,109.82,4.046,36.602,90.509,15.271,102.769,98.983,381.761,2.774,421.061,86.088,56.443,137.641,10.177,58.852,22.956,99.964,32.478,11.323,43.544,79.353,88.35,95.917,1.0,228.38,207.793,226.489,-37.428314,-30.990639,-1.8685395,4.353793
9,4576,15076,266.78,30.513,228.824,48.862,337.757,4.813,182.92,1.0,564.173,36.908,43.023,1.0,9.348,18.897,266.809,134.795,1.0,65.73,70.961,13.974,109.0,2.065,30.187,181.991,412.636,38.817,106.752,155.86,14.11,67.318,38.639,106.651,40.761,21.645,38.817,104.165,122.486,107.781,147.44,614.717,135.865,95.191,26.463295,68.300446,5.6437054,22.080822
12,5909,15003,166.72,15.756,247.978,132.367,310.986,6.719,208.908,14.464,723.354,74.098,67.855,1.0,10.74,17.27,171.561,141.93,2.523,123.987,149.152,16.569,225.308,4.195,182.757,119.886,354.863,33.565,125.233,171.043,12.799,95.538,29.229,122.699,49.045,28.527,54.574,531.188,254.013,88.798,162.485,793.673,278.722,149.423,35.687355,66.27728,1.2181892,24.385912
13,9788,871,140.14,12.805,274.188,149.679,289.85,2.906,2.04,239.306,261.179,158.737,83.136,8.54,62.22,46.557,198.142,54.518,11.66,214.609,2.029,26.948,419.5,112.828,129.689,9.872,203.207,413.836,65.683,55.657,7.555,87.072,233.107,58.506,57.328,26.233,97.118,643.494,62.245,107.781,532.596,1.0,1.0,352.077,39.325832,1.3272591,-4.332297,-23.621176
15,13657,19044,91.96,1.0,84.67,91.633,263.079,2.906,26.989,13.117,453.295,189.515,14.371,1.0,31.61,43.303,638.942,31.327,7.091,21.498,3.058,4.892,526.462,4.195,28.861,1.0,360.881,518.883,10.24,286.429,14.11,37.686,255.063,34.434,90.463,36.556,131.784,21.894,30.117,1.0,786.358,1.0,1.0,186.529,43.297733,-15.410736,-10.858666,-21.53581
16,300,13179,13.36,8.378,184.469,113.018,378.619,10.532,468.794,3.693,154.692,15.107,58.304,1.0,84.482,28.66,163.808,184.745,10.137,235.107,34.952,15.271,72.654,44.666,68.661,1.0,265.795,122.855,110.859,99.685,29.843,47.564,32.366,66.53,39.104,48.025,23.06,164.235,398.592,103.036,28.081,390.494,259.741,39.533,22.21738,49.758408,3.1654084,11.781794
17,12782,5426,53.3,1.0,159.267,117.092,248.989,10.532,427.212,27.927,469.762,239.529,46.843,6.655,149.876,171.839,409.682,388.112,19.274,46.311,185.162,100.9,215.962,38.276,444.116,258.291,168.302,280.426,85.191,177.116,95.394,64.496,49.617,172.181,82.179,33.115,52.998,14.059,76.302,480.33,5.012,44.16,20.98,193.664,1.3219719,-33.193058,-8.58673,-3.8436906
19,14701,13542,164.44,8.378,208.663,37.661,248.989,2.906,113.271,89.86,454.392,124.112,54.484,21.734,76.134,28.66,513.79,111.604,10.137,101.332,9.231,15.271,170.269,48.926,30.187,451.703,206.818,340.303,108.806,224.181,14.11,57.441,289.565,185.554,44.075,25.086,130.208,203.412,87.346,10.492,308.925,1.0,1.0,392.037,-43.048244,41.08029,-3.3214529,-20.700706
20,10948,8378,227.41,91.013,190.518,89.596,168.674,56.288,175.643,66.972,84.433,67.685,31.562,148.023,63.611,12.389,181.529,113.387,4.046,147.721,48.326,16.569,61.231,60.642,174.797,132.307,359.677,4.151,40.015,63.248,8.866,47.564,18.251,73.217,34.134,7.882,34.09,238.671,94.374,131.511,1.0,224.17,136.864,49.523,-52.140045,-18.188084,5.437762,-0.30455455
21,11106,19497,235.37,29.037,117.936,155.789,305.35,233.592,570.669,11.771,211.778,136.936,33.472,89.591,115.092,12.389,329.939,83.061,5.569,123.987,75.076,12.677,75.769,76.617,310.12,27.616,132.194,23.06,1.0,304.647,15.421,46.153,51.185,15.711,25.851,28.527,43.544,130.282,192.768,103.036,1.0,365.23,148.852,165.121,-31.534233,-31.126957,-4.29294,5.807315
22,6054,16527,126.35,11.329,217.736,94.688,322.258,4.813,252.569,2.346,585.031,35.625,44.933,1.0,6.565,14.016,188.174,145.498,2.523,72.203,116.23,13.974,98.615,3.13,104.482,148.277,339.216,183.782,112.913,158.897,2.311,51.797,21.388,7.687,20.881,25.086,34.09,169.459,130.519,133.884,33.096,689.457,193.807,66.649,31.839088,69.912,3.8722136,23.264662
23,7085,17911,212.34,80.684,222.776,252.532,372.983,10.532,490.624,3.693,386.329,199.774,77.405,4.77,77.525,72.59,315.541,341.73,4.046,79.755,84.336,173.555,131.846,15.91,182.757,231.675,301.904,100.795,125.233,268.21,56.063,122.347,18.251,11.699,20.881,61.789,46.696,16.671,158.631,534.907,17.048,578.925,165.835,155.131,26.129604,55.185463,-1.7053427,20.004776
26,203,15970,203.53,54.123,196.566,185.321,220.808,2.906,294.151,19.849,129.443,148.478,75.495,10.425,56.655,30.287,264.594,156.202,4.046,18.261,10.26,12.677,101.731,11.65,52.741,451.703,299.496,52.473,73.897,157.378,15.421,84.25,38.639,114.675,35.791,46.878,43.544,6.224,172.687,250.157,25.072,21.001,152.848,90.91,-61.185387,-12.050768,10.031605,-1.0807756
27,10937,1053,224.14,20.183,157.251,13.22,96.814,1.0,5.158,11.771,111.878,61.273,39.203,25.504,63.611,20.524,367.595,25.975,7.091,133.697,4.087,10.082,181.692,78.747,4.98,167.796,429.487,87.139,29.748,43.511,7.555,43.331,160.965,23.735,20.881,9.029,37.241,228.224,56.221,3.373,58.172,1.0,1.0,263.594,-30.752945,29.922352,5.337836,-18.399397
30,2440,4109,98.92,1.0,145.154,24.422,163.038,2.906,147.575,2.346,526.847,181.82,35.382,1.0,33.001,90.487,535.941,74.141,19.274,36.602,157.383,15.271,476.615,54.252,132.343,1.0,654.563,784.653,104.699,128.532,10.177,98.36,284.86,319.289,50.701,14.763,568.256,15.365,99.394,219.309,904.714,9.421,8.992,140.86,48.997375,-19.841434,-13.605808,-23.01999
31,6543,9675,206.51,104.294,173.38,35.624,72.86,18.158,108.073,38.698,58.086,75.38,22.011,55.662,124.831,10.762,273.455,90.196,5.569,46.311,59.644,13.974,59.154,98.983,109.789,18.744,186.357,1.0,35.909,67.802,18.043,43.331,29.229,118.687,34.134,17.057,59.301,97.635,12.044,76.933,1.0,233.644,145.855,89.483,-51.570168,-6.8532715,6.543071,-4.189829
32,4343,18085,254.84,24.61,237.897,141.532,326.485,2.906,135.101,2.346,621.258,57.426,39.203,1.0,17.696,31.914,225.83,156.202,2.523,49.548,19.519,23.056,118.346,2.065,117.749,57.782,471.613,31.464,112.913,190.78,11.488,67.318,18.251,11.699,25.851,19.351,49.847,91.106,192.768,46.086,52.154,491.552,209.791,48.096,25.667107,76.25561,6.8090262,24.393066
33,2848,2323,41.93,1.0,126.001,125.239,227.853,2.906,202.671,30.62,581.737,179.255,79.315,4.77,26.045,83.979,587.996,59.87,8.614,16.104,78.163,11.379,861.885,149.039,261.032,1.0,345.234,952.729,221.745,108.795,4.933,68.729,469.918,107.988,29.164,12.47,251.538,28.424,173.691,133.884,825.476,1.0,1.0,362.067,49.7686,-21.549553,-12.4699335,-23.477385
35,597,14137,236.93,88.062,198.582,139.495,291.26,10.532,406.421,1.0,501.598,84.357,50.663,10.425,59.437,28.66,256.841,118.739,7.091,59.257,98.739,11.379,42.538,12.715,40.801,387.824,279.035,119.703,93.405,128.532,18.043,61.674,48.049,103.976,39.104,33.115,23.06,72.824,222.888,103.036,99.295,438.918,173.827,346.369,17.531824,55.386215,6.7162848,16.359722
36,11857,11735,186.47,62.976,163.3,124.22,126.403,65.821,271.281,23.888,30.641,122.829,25.832,178.181,87.265,7.508,345.445,122.307,2.523,21.498,54.499,15.271,48.769,78.747,231.845,197.961,403.007,2.05,68.764,89.058,6.244,39.097,18.251,94.614,32.478,11.323,30.938,28.424,48.189,62.696,1.0,285.226,140.86,20.98,-49.656693,-18.924381,4.7015085,-0.7922043
37,14319,17754,134.6,31.988,200.598,15.257,148.948,29.597,36.344,22.542,49.303,84.357,23.922,95.245,95.613,30.287,303.358,83.061,4.046,37.68,11.288,7.487,141.192,41.471,28.861,176.668,135.805,39.868,127.287,227.217,11.488,58.852,57.458,17.048,15.91,26.233,40.393,46.706,8.028,1.0,8.021,1.0,35.965,60.94,-43.762215,18.752144,-0.5620346,-13.82818
38,9942,3829,154.78,46.744,143.138,105.89,158.811,21.971,462.557,26.581,323.754,67.685,37.293,132.943,87.265,12.389,140.55,77.709,4.046,145.564,58.615,13.974,68.5,78.747,349.92,24.067,277.831,34.615,8.187,25.292,4.933,65.907,29.229,41.12,30.821,13.617,52.998,196.882,77.306,171.85,2.003,219.959,67.933,16.699,-38.709995,-21.926563,0.8593952,-1.6097981
40,14232,14592,5.4,102.818,117.936,85.523,186.992,1.0,107.033,13.117,10.88,80.51,37.293,36.813,122.049,12.389,265.702,129.443,8.614,5.315,21.577,15.271,149.5,81.942,6.307,1.0,106.918,94.492,100.592,198.371,18.043,71.551,51.185,107.988,32.478,27.38,64.028,48.012,1.0,3.373,1.0,1.0,41.959,25.261,-44.01156,17.845226,-1.2547455,-13.403149
41,8935,17157,228.69,108.721,217.736,285.119,223.626,29.597,393.947,624.365,137.127,67.685,41.113,261.117,151.267,33.541,278.992,175.825,7.091,7.473,55.528,32.138,149.5,125.609,469.323,1.0,117.751,159.621,124.207,269.728,8.866,75.784,43.344,9.024,22.537,21.645,147.541,10.141,239.957,297.615,19.054,297.858,278.722,3.854,-28.23153,-33.878372,-4.7140284,2.7487128
42,11785,18511,134.6,42.318,87.694,338.073,594.2,67.727,608.093,285.082,165.67,97.181,27.742,272.426,163.79,27.033,260.164,95.548,5.569,29.05,76.105,39.922,142.231,112.828,425.542,2.774,110.529,131.259,1.0,362.34,8.866,72.962,41.776,69.205,30.821,25.086,584.013,40.176,316.262,281.005,2.003,330.491,165.835,30.97,-29.611172,-37.91539,-5.584844,5.046222
44,856,5205,168.56,30.513,135.074,34.606,55.952,10.532,274.4,69.664,130.541,72.815,20.101,110.325,88.656,4.254,234.691,67.005,4.046,50.626,88.451,12.677,67.462,64.902,166.837,57.782,193.578,50.372,10.24,19.219,10.177,40.508,11.978,30.422,24.194,7.882,32.514,57.153,73.289,86.425,1.0,158.903,71.929,58.086,-44.744278,-10.4140415,4.4140577,-4.057352
45,6767,15289,217.88,31.988,217.736,246.422,380.028,58.195,332.614,38.698,631.138,90.769,111.788,59.432,23.262,27.033,171.561,257.886,2.523,41.996,38.038,16.569,120.423,14.845,230.518,109.24,312.736,48.271,101.619,183.188,10.177,105.415,46.48,93.277,42.418,51.466,46.696,66.294,244.977,228.8,303.91,478.92,173.827,173.684,28.44014,60.851074,1.1664847,20.724253
46,38,16416,270.47,60.025,196.566,304.468,268.715,10.532,409.54,26.581,431.338,129.241,43.023,14.194,56.655,14.016,284.53,106.252,2.523,45.232,69.932,16.569,38.385,8.455,60.701,130.533,458.373,18.858,75.951,143.714,18.043,58.852,22.956,93.277,44.075,13.617,16.757,48.012,199.796,88.798,39.114,315.753,195.805,129.443,17.958681,58.23565,5.411195,16.106386
47,2977,6376,171.83,138.233,238.905,7.11,177.128,4.813,35.305,3.693,71.259,77.945,35.382,14.194,73.351,23.779,253.519,149.066,7.091,93.78,54.499,17.866,231.538,59.577,27.534,13.421,354.863,149.117,79.031,154.342,12.799,81.428,48.049,95.952,45.731,33.115,123.905,390.153,21.08,41.34,211.633,13.632,64.936,139.433,-44.064377,32.367165,0.40184098,-18.311768
48,9038,18950,153.36,71.83,133.058,192.45,347.621,63.914,275.439,13.117,179.942,47.167,39.203,151.792,255.62,258.072,242.443,131.227,7.091,152.037,158.412,506.987,191.038,88.333,341.96,309.75,147.841,13.606,1.0,559.711,185.854,44.742,110.78,47.807,25.851,39.997,109.724,31.035,324.294,60.323,1.0,317.859,186.814,262.167,2.358429,-45.7834,-13.959671,-2.6417031
49,14189,17323,159.33,8.378,249.994,19.33,191.219,4.813,61.293,88.513,77.846,70.25,44.933,53.777,76.134,30.287,220.293,77.709,4.046,152.037,8.202,11.379,148.462,43.601,19.574,164.247,133.398,34.615,79.031,133.087,7.555,50.386,29.229,10.361,22.537,18.204,35.666,260.871,11.04,5.746,3.006,1.0,12.988,89.483,-45.29574,23.758766,0.06405453,-15.39663
51,7742,10479,168.71,34.939,188.502,5.073,92.587,48.662,51.938,2.346,244.712,84.357,20.101,33.043,76.134,9.135,128.367,58.086,7.091,136.933,67.874,10.082,10.346,45.731,73.968,86.172,357.27,16.757,4.08,19.219,28.531,39.097,32.366,61.181,37.448,7.882,26.211,229.529,3.008,19.983,1.0,115.743,15.985,40.96,-49.359253,-2.8708239,6.7204666,-10.517134
52,2683,2898,126.49,1.0,122.977,142.55,208.127,8.626,131.982,7.732,418.165,248.506,81.226,1.0,37.175,67.708,754.126,175.825,22.32,15.025,68.903,12.677,642.769,180.99,112.442,2.774,313.94,889.7,258.707,86.021,4.933,75.784,454.235,172.181,37.448,42.29,221.599,24.506,55.217,269.14,881.645,1.0,1.0,326.389,48.636505,-21.366623,-12.354239,-23.084555
55,10417,12682,49.32,65.928,202.615,122.183,189.81,25.784,306.625,7.732,325.949,61.273,138.53,223.419,103.961,119.774,277.885,156.202,4.046,157.431,150.181,243.614,188.962,80.877,323.386,50.684,484.853,190.085,135.501,224.181,50.819,51.797,24.524,156.133,37.448,17.057,81.361,49.318,246.985,72.188,1.0,474.709,258.742,75.211,-14.856541,-44.123466,-7.9758606,1.413404
56,1285,14588,256.12,37.891,193.542,68.211,298.305,10.532,322.219,3.693,523.554,79.227,48.753,53.777,19.088,20.524,242.443,91.98,5.569,111.041,44.211,10.082,51.885,8.455,48.761,425.087,248.945,101.845,69.79,102.722,12.799,47.564,40.207,136.072,39.104,35.409,29.363,102.859,195.78,100.663,91.271,298.91,143.857,140.86,11.898724,58.71022,8.095668,16.94177
57,4431,6455,56.71,61.501,211.687,90.615,136.267,41.036,419.935,14.464,218.365,107.44,27.742,131.058,108.135,9.135,307.788,109.82,5.569,33.365,141.951,11.379,143.269,97.918,456.056,31.165,180.339,48.271,61.577,105.758,4.933,72.962,21.388,105.313,34.134,28.527,97.118,62.376,147.587,228.8,1.0,564.188,331.669,73.784,-37.060863,-43.12575,-1.2113907,6.425253
58,14394,15226,144.83,1.0,275.196,101.817,392.709,2.906,75.847,7.732,465.37,297.237,81.226,4.77,59.437,40.049,496.07,243.614,7.091,187.638,33.923,15.271,505.692,60.642,84.582,1.0,205.614,306.688,192.997,294.02,15.421,104.004,261.336,216.313,141.821,96.197,131.784,489.4,212.848,84.052,528.584,1.0,9.991,304.981,44.010464,-4.277584,-6.2186723,-23.929016
59,12706,6316,58.84,1.0,304.43,38.679,344.803,37.223,192.276,7.732,96.509,283.131,62.124,1.0,526.936,508.635,135.012,564.721,130.444,152.037,540.11,501.797,147.423,6.325,323.386,614.95,84.049,114.451,66.71,480.763,626.358,81.428,112.349,272.482,317.433,51.466,52.998,4.918,270.077,19.983,1.0,26.264,102.898,791.637,6.6400948,-47.59067,-16.479118,-3.0769236
60,1109,13215,51.88,54.123,210.679,313.633,244.762,46.756,196.434,7.732,283.135,147.195,60.214,12.309,23.262,44.93,326.616,125.875,4.046,120.751,47.298,12.677,147.423,21.236,238.478,270.712,293.478,6.252,41.042,76.912,10.177,80.017,121.758,181.542,42.418,21.645,35.666,98.941,495.982,200.325,111.331,253.645,372.628,249.323,12.7327,52.970726,11.450536,15.570117
61,14178,18794,175.39,1.0,89.71,108.945,326.485,1.0,30.107,9.078,298.504,157.454,65.945,16.079,55.263,35.168,612.361,25.975,10.137,9.631,2.029,6.19,557.615,14.845,50.088,1.0,198.393,454.804,13.321,382.078,11.488,36.275,275.451,13.036,19.224,34.262,117.603,25.812,50.197,3.373,555.666,1.0,1.0,85.201,40.911057,-14.876595,-10.24462,-20.539465
63,6444,15872,201.68,29.037,210.679,219.945,306.759,2.906,196.434,2.346,567.466,121.547,46.843,1.0,27.436,14.016,193.712,206.152,2.523,44.153,54.499,8.784,110.038,2.065,103.155,441.057,372.917,5.202,100.592,257.582,11.488,71.551,33.934,130.723,68.925,51.466,51.423,75.435,104.414,145.748,40.117,612.611,133.867,92.337,18.836987,60.38181,6.650963,17.912367
64,788,16941,198.13,29.037,187.493,149.679,356.075,193.555,309.744,3.693,317.167,75.38,46.843,17.964,46.915,15.643,297.82,113.387,2.523,66.809,66.846,11.379,72.654,14.845,35.494,183.766,311.533,100.795,110.859,225.699,12.799,53.208,63.732,141.422,39.104,21.645,16.757,48.012,329.315,131.511,63.187,371.546,282.718,152.277,17.374184,52.705704,5.117757,14.985242
65,2892,915,140.99,49.696,105.84,15.257,55.952,2.906,4.119,101.977,39.423,29.213,14.371,31.158,63.611,14.016,235.798,15.271,4.046,126.145,4.087,6.19,154.692,58.512,18.247,1.0,181.542,45.12,1.0,29.847,8.866,29.22,41.776,14.373,14.254,9.029,35.666,242.588,5.016,3.373,4.009,1.0,1.0,50.95,-36.958282,23.573748,3.8889031,-15.42858
66,11778,19518,150.09,48.22,102.815,95.706,277.169,124.922,426.173,6.385,256.788,106.158,16.281,83.936,97.004,4.254,183.744,61.654,4.046,81.913,48.326,8.784,64.346,51.057,165.51,63.105,139.416,19.909,1.0,248.473,11.488,27.809,30.797,15.711,25.851,21.645,23.06,130.282,130.519,103.036,1.0,135.744,54.946,135.151,-35.045486,-21.431961,-0.16581158,-3.228323
68,566,17421,88.83,12.805,224.792,268.826,502.614,10.532,313.902,1.0,612.476,65.121,48.753,1.0,19.088,20.524,238.013,68.789,4.046,56.021,48.326,16.569,89.269,4.195,81.928,118.112,439.116,217.397,1.0,195.334,14.11,85.661,19.819,5.012,32.478,21.645,12.03,96.329,321.282,292.869,114.34,502.079,278.722,256.459,31.396591,75.06062,4.3198094,26.045048
69,11849,1846,203.81,37.891,121.969,13.22,161.629,2.906,33.226,71.011,150.301,38.19,31.562,61.317,77.525,25.406,241.336,33.111,7.091,142.327,52.442,28.245,114.192,64.902,35.494,52.458,399.396,206.893,10.24,38.956,18.043,40.508,62.163,62.518,35.791,13.617,40.393,455.447,2.004,46.086,15.042,2.053,1.999,156.559,-33.932236,34.425694,4.6628876,-19.181877
71,9962,13467,142.98,61.501,196.566,159.862,196.855,35.317,337.812,36.005,554.292,57.426,33.472,197.03,105.352,18.897,242.443,141.93,5.569,25.813,49.355,19.164,128.731,114.958,306.139,50.684,393.378,32.514,103.672,128.532,7.555,64.496,29.229,117.349,39.104,21.645,60.877,136.812,138.551,190.834,1.0,338.913,279.721,12.417,-41.42547,-44.845345,1.1574271,10.386446
72,8976,11647,182.92,12.805,235.881,70.248,230.671,16.252,285.835,2.346,122.856,152.325,43.023,57.547,298.752,287.358,269.024,147.282,4.046,48.469,257.18,403.195,136.0,56.382,402.988,476.545,241.723,173.278,96.485,277.319,246.161,54.619,43.344,134.735,39.104,13.617,155.42,6.224,215.86,22.356,1.0,291.542,125.875,225.061,4.928917,-45.102863,-13.814108,-3.2528484
73,3312,4179,70.07,600.105,178.421,2.018,99.632,1.0,246.332,18.503,457.686,106.158,100.327,1.0,19.088,74.217,817.256,156.202,19.274,29.05,86.393,15.271,60.192,89.398,35.494,2.774,736.408,588.215,161.169,22.255,7.555,64.496,217.424,102.639,44.075,25.086,134.935,1.0,1.0,406.77,395.184,9.421,1.0,96.619,35.519253,-17.64338,-11.708576,-18.898172
74,7015,14082,174.96,40.842,184.469,114.037,226.444,4.813,226.581,2.346,500.5,79.227,102.237,4.77,14.914,14.016,199.249,190.096,1.0,79.755,65.817,15.271,144.308,14.845,200.004,96.819,304.311,15.707,75.951,84.503,3.622,81.428,33.934,98.627,40.761,42.29,109.724,200.8,169.675,188.461,74.22,514.711,98.902,35.251,23.434402,59.218914,4.326014,17.85888
76,1213,18160,86.7,3.951,247.978,68.211,294.078,39.13,118.468,2.346,480.74,76.662,43.023,4.77,30.219,15.643,191.497,40.246,4.046,32.286,21.577,8.784,90.308,7.39,107.135,199.735,386.157,4.151,1.0,289.465,16.732,68.729,5.705,21.06,24.194,30.821,40.393,44.094,99.394,100.663,52.154,410.495,307.693,59.513,20.265644,75.68863,8.398687,22.96366
77,10103,16612,173.82,39.366,221.768,97.743,155.993,81.073,201.632,64.279,181.04,113.852,37.293,42.468,77.525,9.135,194.819,156.202,2.523,70.045,54.499,11.379,43.577,49.991,158.876,221.028,209.225,1.0,91.351,164.97,15.421,58.852,18.251,6.349,22.537,17.057,49.847,78.047,46.181,57.95,1.0,247.329,149.851,23.834,-56.949753,-16.511187,7.4758525,-0.62498945
79,2809,1650,157.19,15.756,120.961,57.009,98.223,2.906,20.751,19.849,44.912,93.334,41.113,44.353,186.052,103.503,362.058,79.493,10.137,35.523,71.99,304.592,317.731,103.243,87.235,144.728,179.135,560.902,54.39,52.62,143.902,60.263,73.141,42.458,22.537,43.437,71.907,29.729,8.028,38.967,62.184,2.053,1.999,206.509,11.607773,-26.581545,-10.415932,-9.425075
81,14506,17763,13.36,1.0,298.381,1.0,219.399,2.906,78.966,5.039,211.778,104.875,33.472,16.079,39.958,17.27,446.231,122.307,5.569,3.158,25.692,6.19,247.115,43.601,3.653,1.0,291.071,124.956,156.035,265.173,11.488,61.674,170.375,17.048,19.224,45.731,78.21,15.365,2.004,1.0,202.605,1.0,6.994,76.639,-45.434597,18.345413,-3.234738,-15.151709
82,9484,17259,133.03,142.66,181.445,120.147,165.856,62.008,255.688,10.425,73.455,112.57,35.382,82.051,87.265,9.135,238.013,170.473,2.523,34.444,33.923,15.271,45.654,69.162,186.737,91.496,143.027,2.05,84.164,127.014,7.555,58.852,8.841,5.012,24.194,10.176,26.211,63.682,90.358,81.679,1.0,184.168,134.866,66.649,-48.836952,-18.056913,4.308815,-1.7032819
83,12755,3009,135.45,12.805,163.3,45.807,247.58,6.719,111.191,10.425,421.458,92.051,37.293,44.353,76.134,22.151,278.992,111.604,5.569,172.535,125.489,32.138,89.269,61.707,137.649,11.647,347.641,155.42,104.699,96.649,16.732,53.208,60.595,110.663,37.448,41.144,38.817,463.282,9.032,79.306,6.015,34.686,38.962,109.463,-33.79773,33.36495,7.5436316,-19.17087
84,2440,8543,114.41,40.842,185.477,135.422,146.13,153.519,363.8,73.704,93.215,213.881,31.562,117.864,95.613,20.524,436.263,116.955,4.046,35.523,113.143,11.379,83.038,70.227,250.418,130.533,251.352,39.868,28.721,73.875,8.866,58.852,16.683,61.181,30.821,6.735,62.453,27.118,202.808,107.781,1.0,297.858,166.834,143.714,-41.242085,-27.527626,-0.9981279,1.8277678
86,894,12282,120.38,74.781,195.558,201.615,192.628,25.784,448.003,2.346,82.237,70.25,43.023,240.383,129.006,15.643,265.702,113.387,5.569,23.656,78.163,16.569,129.769,111.763,295.526,134.082,186.357,80.836,98.539,169.524,12.799,56.03,22.956,141.422,35.791,25.086,48.271,61.071,240.961,112.527,1.0,428.391,403.597,76.639,-36.75115,-40.22844,-1.2711004,4.5530934
88,10976,1254,63.82,23.134,133.058,7.11,139.085,1.0,8.277,11.771,308.385,58.709,35.382,6.655,85.873,77.471,672.169,24.191,11.66,12.867,46.269,11.379,591.885,102.178,182.757,1.0,363.288,587.164,98.539,157.378,8.866,40.508,203.309,107.988,34.134,19.351,119.178,7.529,1.0,290.496,179.536,1.0,11.989,76.639,29.959839,-20.219988,-10.914956,-17.213015
91,5919,14664,101.05,62.976,210.679,12.202,229.262,2.906,149.655,1.0,480.74,49.732,48.753,1.0,21.87,18.897,266.809,125.875,2.523,11.788,73.019,12.677,83.038,3.13,34.167,334.591,346.437,94.492,122.153,172.561,19.354,99.771,22.956,110.663,44.075,23.939,35.666,10.141,44.173,53.204,54.16,392.6,118.882,125.161,13.518166,61.640553,8.267196,18.080397
92,1868,8659,19.19,133.806,207.655,132.367,122.176,84.885,135.101,7.732,5.391,49.732,25.832,223.419,126.223,9.135,2.108,149.066,7.091,3.158,58.615,19.164,66.423,133.064,207.964,1.0,102.104,131.259,90.325,240.881,10.177,89.894,8.841,125.373,44.075,25.086,29.363,17.976,190.76,238.292,1.0,262.066,297.703,16.699,-43.311,-30.230457,1.2480898,1.8306737
94,1821,2726,79.02,9.854,100.799,69.229,85.542,14.345,281.676,19.849,297.407,52.297,14.371,38.698,145.702,119.774,378.671,58.086,5.569,17.183,243.805,176.149,204.538,68.097,364.514,98.593,100.9,409.634,12.294,37.438,79.661,44.742,38.639,46.47,20.881,9.029,251.538,7.529,79.314,91.171,5.012,204.169,28.972,167.976,5.8185043,-28.90501,-9.771457,-7.1757474
95,14471,8880,36.95,12.805,166.324,101.817,270.124,2.906,704.77,10.425,812.276,170.279,81.226,8.54,115.092,43.303,780.707,108.036,20.797,13.946,220.142,36.03,480.769,94.723,592.705,1.0,99.696,756.29,208.398,347.158,12.799,58.852,198.604,153.458,57.328,41.144,46.696,11.447,94.374,195.58,1.0,302.068,192.808,66.649,19.67493,-22.780703,-12.60926,-14.203027
96,6125,12778,121.95,40.842,180.437,228.092,388.482,6.719,359.642,6.385,694.811,71.533,54.484,10.425,48.306,18.897,215.863,129.443,2.523,67.888,100.797,13.974,73.692,14.845,181.43,176.668,372.917,100.795,87.245,93.612,4.933,48.975,24.524,107.988,37.448,15.91,67.18,108.082,91.362,67.442,57.169,749.46,143.857,106.609,35.31359,66.6745,1.895941,23.471277
97,2006,14597,97.22,85.111,202.615,96.725,372.983,44.849,249.451,2.346,309.482,101.028,67.855,1.0,103.961,168.585,162.701,149.066,7.091,270.708,121.374,170.96,194.154,6.325,107.135,80.849,295.886,174.328,105.726,257.582,116.37,94.127,79.414,158.807,44.075,35.409,84.513,14.059,420.68,53.204,146.437,277.857,308.692,139.433,-3.396389,-48.839653,-14.602297,0.94850343
